RunNumber	Efficiency
20014.0	0.3050847457627119
20015.0	0.8148148148148148
20017.0	0.7307692307692307
20018.0	0.8870967741935484
20019.0	0.8535031847133758
20021.0	0.8526315789473684
20022.0	0.8
20023.0	0.8963730569948186
20024.0	0.8633879781420765
20026.0	0.9439763807877871
20027.0	0.9447787610619469
20030.0	0.9405983212569051
20031.0	0.9363047733775034
20032.0	0.9352226720647774
20033.0	0.9365560116367114
20036.0	0.9786357746652681
20038.0	0.9795972583815951
20039.0	0.9777056641942009
20041.0	0.9506700883946393
20042.0	0.9427563290055154
20043.0	0.9409363647495816
20044.0	0.9437217418894265
20045.0	0.9426880741537698
20046.0	0.9425083139720286
20047.0	0.9388136161248624
20048.0	0.9383417085427136
20051.0	0.9332695319297024
20055.0	0.931371249281895
20056.0	0.9345200540784137
20057.0	0.9354211858279103
20059.0	0.9421435630221903
20060.0	0.9434138660630812
20072.0	0.9526925552456554
20075.0	0.9369498318185071
20076.0	0.943136444995181
20077.0	0.9450526750671349
20078.0	0.9430590404014543
20079.0	0.9461735627975101
20080.0	0.9436118118415195
20081.0	0.9389046365661065
20082.0	0.9415059445178335
20083.0	0.9439266933930338
20084.0	0.9477978868082435
20085.0	0.9440221495091871
20086.0	0.9459825357070331
20089.0	0.9483033257711059
20090.0	0.9439649073156926
20091.0	0.9378241112002138
20093.0	0.9353049907578558
20094.0	0.9352832910510869
20095.0	0.9389032591826177
20096.0	0.9408960246792399
20097.0	0.93944148101663
20098.0	0.9455031532766658
20100.0	0.9408281127642913
20101.0	0.9489409799007322
20104.0	0.9420847516156085
20105.0	0.9471039587152849
20107.0	0.9413368336025848
20108.0	0.9412953420228352
20111.0	0.9362531645569621
20112.0	0.9388163978218432
20113.0	0.9427580839170735
20114.0	0.9421900274280892
20116.0	0.9444225074037512
20117.0	0.943236797274276
20118.0	0.9413847165326455
20119.0	0.9436269126583205
20120.0	0.9376837761155533
20121.0	0.9410605064954759
20123.0	0.9386034674725624
20124.0	0.9373847988723842
20125.0	0.9365436803510595
20126.0	0.9374610194477518
20127.0	0.936565784608884
20128.0	0.9398407864508201
20129.0	0.9388161497485936
20131.0	0.9323530839035279
20132.0	0.9287566668297695
20133.0	0.9270066009757965
20134.0	0.9363472675069346
20135.0	0.9388083735909822
20136.0	0.9350945547847572
20137.0	0.933816330526728
20138.0	0.9338260155533015
20139.0	0.9370852275696295
20140.0	0.9331095543880132
20141.0	0.9340422474493462
20142.0	0.9343417312972686
20143.0	0.9355946966031162
20144.0	0.9374681786623467
20145.0	0.9371604855475824
20148.0	0.9374694436296079
20149.0	0.9360134809821858
20150.0	0.942094280565304
20151.0	0.9345581967989393
20152.0	0.9372300469483568
20153.0	0.9343938253012049
20154.0	0.9380589287395275
20155.0	0.937237695536055
20156.0	0.9371689130289009
20157.0	0.9324416012406708
20158.0	0.9312911124981994
20160.0	0.9361712135465663
20161.0	0.937416716445343
20162.0	0.9388782693831881
20163.0	0.9384340331896946
20164.0	0.9407234539089848
20165.0	0.9389276268333734
20166.0	0.9366546329723225
20167.0	0.9340334549113319
20168.0	0.9304402698898112
