RunNumber	Efficiency
20014.0	0.784
20015.0	0.9606148173982363
20017.0	0.9633619894476626
20018.0	0.9662888375334727
20019.0	0.9639722639771129
20021.0	0.9769226272251615
20022.0	0.9780817843866171
20023.0	0.9700465334532514
20024.0	0.9697664974619289
20026.0	0.9764031277150305
20027.0	0.9820505456634119
20030.0	0.9820513294968821
20031.0	0.9812285697681177
20032.0	0.9822317121994929
20033.0	0.9820374647164486
20036.0	0.9051418744625968
20038.0	0.9041714089092401
20039.0	0.9029307212260053
20041.0	0.9710341136281347
20042.0	0.9728041415012942
20043.0	0.9862818125387958
20044.0	0.9827710843373494
20045.0	0.9861298767100152
20046.0	0.9847436137265906
20047.0	0.9856225817798101
20048.0	0.9833631111214237
20051.0	0.98252
20055.0	0.9827427427427428
20056.0	0.984707253131372
20057.0	0.9835392635770288
20059.0	0.9848346919352836
20060.0	0.9893501149703497
20072.0	0.9629195286759368
20075.0	0.9874483952590225
20076.0	0.9883510745129545
20077.0	0.9891810918774967
20078.0	0.9878072523728401
20079.0	0.9876627989580866
20080.0	0.982484782050983
20081.0	0.9883908184112487
20082.0	0.9882267840662493
20083.0	0.9889612371553566
20084.0	0.989243200530193
20085.0	0.9879870367211677
20086.0	0.9896264198017202
20089.0	0.9861456565703526
20090.0	0.9887919029990151
20091.0	0.9879364603626555
20093.0	0.9836750806957248
20094.0	0.9851052074220729
20095.0	0.9880564071122011
20096.0	0.9873355263157895
20097.0	0.9880882352941176
20098.0	0.9884872208151048
20100.0	0.9887834130471728
20101.0	0.9893549374720332
20104.0	0.9884965026443421
20105.0	0.9875756610385473
20107.0	0.9875084239915278
20108.0	0.9870481070310276
20111.0	0.9873130088998295
20112.0	0.9875608177743691
20113.0	0.9881544502617801
20114.0	0.9879982419960107
20116.0	0.9825753169710364
20117.0	0.9884257754080239
20118.0	0.9875375812239356
20119.0	0.9870864967462039
20120.0	0.9881350186449707
20121.0	0.9846098868374032
20123.0	0.9864811816085186
20124.0	0.9873641647712914
20125.0	0.988595278604849
20126.0	0.9873066976302317
20127.0	0.9871879508056431
20128.0	0.9879134361865978
20129.0	0.9936520236037433
20131.0	0.9823909813860002
20132.0	0.9827612812203779
20133.0	0.9821623987743489
20134.0	0.9827776307665167
20135.0	0.984997397507731
20136.0	0.9826510289887144
20137.0	0.9840205257472092
20138.0	0.9832052567101014
20139.0	0.983322829301401
20140.0	0.9834450402144772
20141.0	0.9805787278415016
20142.0	0.9837372947615325
20143.0	0.9826077323584801
20144.0	0.9798698700806469
20145.0	0.9820240493194164
20148.0	0.9826301625781197
20149.0	0.9827818370455398
20150.0	0.9827680345949724
20151.0	0.9841941670524437
20152.0	0.9833402476036595
20153.0	0.9853716920076244
20154.0	0.9836312775908038
20155.0	0.9825830712730631
20156.0	0.9826016649697551
20157.0	0.9829954654574553
20158.0	0.9821634317114243
20160.0	0.9812360130831469
20161.0	0.9838115780987864
20162.0	0.9833071827057183
20163.0	0.9837131439680311
20164.0	0.9810640411106792
20165.0	0.9845321297898911
20166.0	0.9823586486724883
20167.0	0.9775403841170204
20168.0	0.9811885327055511
20169.0	0.977482028926932
20170.0	0.9790129776278944
20171.0	0.9818624198186242
20172.0	0.9796916052892277
20173.0	0.9801914611735544
20174.0	0.9833083105184138
20175.0	0.9834964540573978
20176.0	0.9817348505373431
20177.0	0.9790422911535089
20178.0	0.9778724845474303
20179.0	0.9777040251893456
20181.0	0.9764965343415248
20182.0	0.9785124930755998
20183.0	0.978582133044709
20184.0	0.9769816299604182
20185.0	0.9818678418141339
20186.0	0.9821867460371148
20187.0	0.9811281288493272
20191.0	0.9804141634206993
20192.0	0.9781521339020852
20193.0	0.9814358862621201
20194.0	0.9793812221077927
20195.0	0.981805287768987
20196.0	0.9808006981564307
20197.0	0.9812109016142438
20199.0	0.9779361320733839
20200.0	0.9795750909252195
20201.0	0.9805212372621517
20202.0	0.9796585780626594
20203.0	0.9773656542056075
20205.0	0.9831743477761177
20207.0	0.982789951897381
20208.0	0.9822519702040375
20209.0	0.9838035413338002
20213.0	0.9873176918199112
20214.0	0.9830740781029044
20215.0	0.9836097989673734
20216.0	0.9797353448826951
20217.0	0.9836594975134018
20219.0	0.9828151105517825
20220.0	0.9834617958848803
20221.0	0.9831262463568032
20222.0	0.9802274057353064
20223.0	0.9832742604304214
20224.0	0.9857087678640402
20225.0	0.9823265447014152
20226.0	0.9838717109810607
20227.0	0.9834579546761762
20228.0	0.9822635329935189
20229.0	0.9842994045403796
20230.0	0.98196235622168
20231.0	0.9827505430384599
20232.0	0.9873108833577355
20234.0	0.9869782158938786
20235.0	0.9870123599845501
20238.0	0.9456980177140447
20239.0	0.9726526891522334
20240.0	0.9864439300089679
20241.0	0.9895638674064917
20242.0	0.984137475214805
20243.0	0.9905848095122544
20244.0	0.9895897575054888
20245.0	0.9879333414426469
20246.0	0.98681608437706
20247.0	0.9895015068425473
20248.0	0.9884815729622656
20249.0	0.9868976976026584
20251.0	0.9708634905485299
20252.0	0.9880446981896257
20253.0	0.9873828493933596
20254.0	0.988109800851397
20255.0	0.9866534382160489
20256.0	0.9876736403688278
20257.0	0.9879103550437234
20258.0	0.9881248533208167
20260.0	0.9888989191694928
20263.0	0.9886224614631759
20264.0	0.984777320133921
20265.0	0.9877953524702207
20266.0	0.9874422852503932
20267.0	0.9881799058399279
20270.0	0.986397567044512
20271.0	0.9897894641727659
20272.0	0.9854607491151682
20273.0	0.9892403701312675
20274.0	0.9842895961520443
20275.0	0.9873971115868182
20282.0	0.9844687164593724
20288.0	0.9845716605765327
20289.0	0.9842623818025524
20290.0	0.9822790150990024
20291.0	0.9847939780525409
20292.0	0.9863873140127205
20293.0	0.9843981048374928
20294.0	0.9813336711854386
20297.0	0.9836839061215793
20298.0	0.9821776155717762
20299.0	0.9847195477979999
20300.0	0.9857246772140389
20302.0	0.9853929214157169
20303.0	0.9843774216546294
20304.0	0.9847154170903825
20308.0	0.9844838308457712
20309.0	0.9818347710683477
20312.0	0.984788767089543
20315.0	0.9859890616358385
20316.0	0.983180667146028
20317.0	0.9845815659927551
20321.0	0.985057935447796
20322.0	0.9814715782188808
20324.0	0.9814791363262205
20325.0	0.9827454475996434
20326.0	0.9841229437780394
20327.0	0.9837764059931136
20330.0	0.9829222584935317
20332.0	0.978478319352393
20333.0	0.9768050541516246
20334.0	0.9765295299135655
20335.0	0.9735245211307145
20336.0	0.9741097424412094
20339.0	0.9744574142292841
20340.0	0.9745019362665049
20341.0	0.9727237628034794
20342.0	0.9770558375634518
20344.0	0.9764138300723667
20345.0	0.9759417961078379
20346.0	0.972474804031355
20349.0	0.9724059724059724
20350.0	0.9745477791457524
20351.0	0.975975499092559
20352.0	0.9752694556083303
20359.0	0.9735608056808539
20360.0	0.9748675451704931
20361.0	0.9740173533734768
20363.0	0.9733323447270211
20364.0	0.9739333548691698
20365.0	0.9742270628387873
20367.0	0.9706899390745924
20369.0	0.9728975783373013
20370.0	0.9730092903644325
20374.0	0.9761116200408709
20375.0	0.9766844370222879
20378.0	0.9718164751133294
20379.0	0.9727004080866832
20381.0	0.9758887518223618
20382.0	0.9765019433647973
20383.0	0.9776887871853547
20384.0	0.9742044358727098
20385.0	0.978445856440423
20386.0	0.9773992354637516
20388.0	0.9735572706542712
20389.0	0.8605769230769231
20390.0	0.975352965793705
20391.0	0.9764162800795265
20392.0	0.9773755656108597
20393.0	0.9766774309293147
20394.0	0.9761372110365399
20395.0	0.9743992153016184
20396.0	0.9760464254846277
20397.0	0.9755996084189916
20398.0	0.9744213767756035
20399.0	0.974218589348139
20400.0	0.9638614450660635
20401.0	0.9720526739565206
20403.0	0.9732047954517365
20404.0	0.9756886603413727
20407.0	0.9769124577521778
20408.0	0.9724819111060067
20409.0	0.9762469193756601
20410.0	0.9688882110721366
20412.0	0.9719568070361246
20413.0	0.9757563860329301
20414.0	0.9799779692865936
20415.0	0.9661896071462875
20416.0	0.9767122829323787
20417.0	0.9733622018830168
20418.0	0.9766891141863391
20419.0	0.9726349250224587
20420.0	0.9742890839994758
20421.0	0.9752311004178802
20422.0	0.9763937719738824
20423.0	0.9762140217561026
20424.0	0.9761880031160738
20425.0	0.9713028764805415
20426.0	0.973035969698575
20427.0	0.9753418679080593
20432.0	0.976517843349297
20433.0	0.9708212897438453
20434.0	0.9752441169721847
20435.0	0.9793444861727552
20436.0	0.9737233640146261
20437.0	0.9785610869807329
20438.0	0.9740700281722532
20439.0	0.9772523662992249
20440.0	0.9774883560462309
20441.0	0.9768412438625205
20442.0	0.9683387230202302
20448.0	0.9804712233812111
20449.0	0.9805438066465256
20451.0	0.9805503396156432
20452.0	0.9791057990261177
20453.0	0.9811006245011035
20454.0	0.9793528505392912
20455.0	0.9792956243329776
20456.0	0.9807692307692307
20457.0	0.9752415458937198
20458.0	0.9807428728070176
20459.0	0.9801630294588041
20460.0	0.9805779014109215
20461.0	0.9783620858655165
20464.0	0.9797914623445001
20465.0	0.9800951069303329
20466.0	0.9786495176848875
20467.0	0.9814181694809092
20468.0	0.9767198925533502
20470.0	0.9802424555068352
20471.0	0.9813812858052197
20472.0	0.9812737021054008
20473.0	0.9794251367804577
20474.0	0.980377782665005
20478.0	0.9810626502477555
20479.0	0.981187101092439
20480.0	0.981098260370866
20481.0	0.9787725526430968
20482.0	0.9760966767371602
20483.0	0.9802009824701394
20484.0	0.9757076212806072
