RunNumber	Efficiency
20403.0	4.893020773097282E-4
20404.0	3.749944853752151E-4
20407.0	6.8092957870228E-4
20408.0	3.6555995183210044E-4
20409.0	3.2637075718015666E-4
20410.0	2.857376112335701E-4
20412.0	4.115761199202842E-4
20413.0	4.072306056424063E-4
20414.0	3.0690985619081027E-4
20415.0	4.176860194522346E-4
20416.0	3.711952487008166E-4
20417.0	3.3211557622052476E-4
20418.0	5.444769618185531E-4
20419.0	4.920417593701866E-4
20420.0	5.76317772753469E-4
20421.0	3.688035578696171E-4
20422.0	5.396071659831643E-4
20423.0	3.363605785401951E-4
20424.0	4.7460844803037496E-4
20425.0	4.1492546160457603E-4
20426.0	4.553630381821908E-4
20427.0	4.0382703777335985E-4
20432.0	3.735278607839691E-4
20433.0	5.823483737382452E-4
20434.0	4.844321134451931E-4
20435.0	4.4911948942205415E-4
20436.0	4.080493095376157E-4
20437.0	3.2716395587960366E-4
20438.0	3.8730604439495534E-4
20439.0	5.258833196384552E-4
20440.0	5.97900174586851E-4
20441.0	4.5783353172786377E-4
20442.0	3.826530612244898E-4
20448.0	3.611194703581101E-4
20449.0	5.987360017740326E-4
20451.0	3.820520439784353E-4
20452.0	1.3489087328351365E-4
20453.0	4.957537612622322E-4
20454.0	4.785105272315991E-4
20455.0	5.423699396884627E-4
20456.0	4.753776010717604E-4
20457.0	4.8719523819610666E-4
20458.0	6.597062872877467E-4
20459.0	5.152094111585772E-4
20460.0	3.365657670544185E-4
20461.0	3.077491229149997E-4
20464.0	4.243131430996075E-4
20465.0	5.355842152620078E-4
20466.0	4.906561993344142E-4
20467.0	3.6406467501873865E-4
20468.0	3.91655672823219E-4
20470.0	4.023207555160293E-4
20471.0	6.893238359827042E-4
20472.0	4.135905866782472E-4
20473.0	5.527328387083058E-4
20474.0	5.294884327142392E-4
20478.0	3.948147660722511E-4
20479.0	4.5384798253765855E-4
20480.0	5.373570630212364E-4
20481.0	4.2949791693510286E-4
20482.0	3.941836019621584E-4
20483.0	4.4641860672752843E-4
20484.0	5.046737174704875E-4
20485.0	6.615798526882194E-4
20486.0	5.631240388988759E-4
20488.0	5.337247314697444E-4
20489.0	4.8657495466006105E-4
20490.0	9.881032370262045E-5
20492.0	1.9888906252219743E-4
20493.0	3.7162789911991754E-4
20500.0	9.183298640871801E-5
20502.0	1.7359467222169617E-4
20503.0	2.5321950513673854E-4
20504.0	7.768076313581705E-5
20505.0	2.2395162644868707E-4
20506.0	3.920722981317755E-4
20507.0	1.5709931818895905E-4
20508.0	0.001462633204095373
20509.0	0.0016244649579701923
20510.0	0.0018081801049253808
20512.0	0.0012186914527893484
20514.0	0.001306210261434142
20515.0	8.653014133256418E-4
20516.0	0.0010527547081530004
20517.0	0.0011835592855605767
20518.0	0.001107868568958063
20519.0	0.001232404536789201
20520.0	6.269592476489029E-4
20521.0	7.819164060278647E-4
20522.0	6.521109071587286E-4
20523.0	7.608987557067407E-4
20524.0	5.008347245409015E-4
20525.0	0.001021911687817862
