RunNumber	Efficiency
20014.0	0.26277372262773724
20015.0	0.9431778975025876
20017.0	0.9500578734150577
20018.0	0.9514737269382357
20019.0	0.9524733770686956
20021.0	0.9436905635628289
20022.0	0.9426305227279966
20023.0	0.9344859335038364
20024.0	0.9399324266529809
20026.0	0.9312557624930851
20027.0	0.9349867611482561
20030.0	0.9428498155491113
20031.0	0.9368455835278082
20032.0	0.9390816326530612
20033.0	0.9338547580000841
20036.0	0.992878030374493
20038.0	0.9922035512619906
20039.0	0.9924492685228882
20041.0	0.9434477642139341
20042.0	0.9450330023850463
20043.0	0.9441100982387822
20044.0	0.9454374412041392
20045.0	0.944229558334083
20046.0	0.9345231480452515
20047.0	0.9335374260942721
20048.0	0.9370143454871488
20051.0	0.938419571707799
20055.0	0.9415222305953278
20056.0	0.9357841167805009
20057.0	0.9361786382136179
20059.0	0.9311907433071559
20060.0	0.9369594960890105
20072.0	0.9509363968168492
20075.0	0.9398421033829886
20076.0	0.9388446854818567
20077.0	0.9378080346062475
20078.0	0.9402698495070058
20079.0	0.9329331349156305
20080.0	0.9375730885024011
20081.0	0.9397035359514129
20082.0	0.9345596225714967
20083.0	0.9389178811886543
20084.0	0.9339327177493385
20085.0	0.9398439727341057
20086.0	0.9387149687641783
20089.0	0.9368457436302587
20090.0	0.9399392888117953
20091.0	0.9356238024270811
20093.0	0.9390004717098239
20094.0	0.9374139287822152
20095.0	0.9329782512205947
20096.0	0.9290072875623279
20097.0	0.9326602830974188
20098.0	0.9351082114420007
20100.0	0.9414357520299007
20101.0	0.9343573683294808
20104.0	0.9391709844559586
20105.0	0.9328338058593223
20107.0	0.9361424180327869
20108.0	0.9338175744077749
20111.0	0.935765426164394
20112.0	0.9321839665885708
20113.0	0.9282944394432519
20114.0	0.9308921199066594
20116.0	0.9292251523299702
20117.0	0.9356628415865468
20118.0	0.9307145066501701
20119.0	0.9265867317633544
20120.0	0.9364418827056786
20121.0	0.9348035487959442
20123.0	0.9244591221135844
20124.0	0.9311921669894556
20125.0	0.9241641980533221
20126.0	0.9208208683982442
20127.0	0.933239561355526
20128.0	0.9362600722422896
20129.0	0.9474913202445694
20131.0	0.923766185025333
20132.0	0.923446553917181
20133.0	0.9297721066013749
20134.0	0.9239976484420929
20135.0	0.9263975257460599
20136.0	0.9288076712589526
20137.0	0.9267705348327594
20138.0	0.930078115668522
