RunNumber	Efficiency
20014.0	0.1
20015.0	0.9514191259474278
20017.0	0.9574996466716469
20018.0	0.9573019433471623
20019.0	0.9605154273554793
20021.0	0.9488342135772253
20022.0	0.9477664484835842
20023.0	0.9285396684240614
20024.0	0.9300498211121142
20026.0	0.9289595721073146
20027.0	0.9299109235818097
20030.0	0.9350301204819277
20031.0	0.9273187787352366
20032.0	0.932541412380122
20033.0	0.9143883148641802
20036.0	0.9874048264292167
20038.0	0.9859891566975072
20039.0	0.9869533999964976
20041.0	0.930400805364547
20042.0	0.9304384405055546
20043.0	0.9273633447933731
20044.0	0.9409690324492518
20045.0	0.9407834609687687
20046.0	0.9322737553056356
20047.0	0.9358166774490109
20048.0	0.9382318924389186
20051.0	0.9386055854338107
20055.0	0.9432418477181554
20056.0	0.9409417920209288
20057.0	0.9343268176246694
20059.0	0.9302832244008714
20060.0	0.9368651241534989
20072.0	0.9475161435945749
20075.0	0.935513078470825
20076.0	0.9347007328990228
20077.0	0.9268471104608632
20078.0	0.9290730337078652
20079.0	0.9367244638014627
20080.0	0.9403375423971231
20081.0	0.9395501405810684
20082.0	0.9382524939800482
20083.0	0.9390990834455497
20084.0	0.9352258064516129
20085.0	0.9432688349114862
20086.0	0.9348942090869836
20089.0	0.9355676349409687
20090.0	0.934078269299454
20091.0	0.9348441926345609
20093.0	0.9414787430683919
20094.0	0.9315932572050027
20095.0	0.9324314139282485
20096.0	0.9308648111332007
20097.0	0.927515015015015
20098.0	0.9330603091024329
20100.0	0.9418936551949111
20101.0	0.9310525214480017
20104.0	0.935369292174741
20105.0	0.9296799691536534
20107.0	0.9354261072942552
20108.0	0.9331024425811155
20111.0	0.9355969736113674
20112.0	0.9315953654188949
20113.0	0.9303430862914006
20114.0	0.9264750531322741
20116.0	0.9263565891472868
20117.0	0.9302487562189055
20118.0	0.9290754478017007
20119.0	0.9260479497186882
20120.0	0.9380771522192434
20121.0	0.9347320194894917
20123.0	0.9263445346279299
20124.0	0.9320787538546691
20125.0	0.9323717288275294
20126.0	0.9214147754707871
20127.0	0.9336003051106025
20128.0	0.9356640546513965
20129.0	0.9356063371541213
20131.0	0.9351430493450992
20132.0	0.9345460518211308
20133.0	0.9396221755772317
20134.0	0.9271736275282375
20135.0	0.9283113236519984
20136.0	0.9313442622950819
20137.0	0.9283035295693524
20138.0	0.9280100389670431
20139.0	0.9202832182612372
20140.0	0.9232086970845
20141.0	0.9158920016497986
20142.0	0.928850871958093
20143.0	0.925703404576644
20144.0	0.9270018155637638
20145.0	0.9242581635879138
20148.0	0.9237232071976713
20149.0	0.92190252495596
20150.0	0.918215262711065
20151.0	0.9266455840641606
20152.0	0.9237787492872077
20153.0	0.9251941186188667
20154.0	0.9268907831306069
20155.0	0.9208159893235042
20156.0	0.9190119100132333
20157.0	0.9236248119043639
20158.0	0.9278524054809278
20160.0	0.928994841231696
20161.0	0.924782814721213
20162.0	0.9269294696898422
20163.0	0.9261120884644383
20164.0	0.9236130645413346
20165.0	0.9164136167492408
20166.0	0.9210509223174851
20167.0	0.9302648719062093
20168.0	0.9278336686787391
20169.0	0.9274798927613941
20170.0	0.9306803003085993
20171.0	0.9268873461448167
20172.0	0.9312906527553075
20173.0	0.927358369648808
20174.0	0.9255563317034228
20175.0	0.9244386166202262
20176.0	0.9166258609995757
20177.0	0.9288465557911081
20178.0	0.927660608023317
20179.0	0.9319203798622685
20181.0	0.929288479088649
20182.0	0.9304161003200772
20183.0	0.9253141066593654
20184.0	0.9276092304088087
20185.0	0.9207707461216449
20186.0	0.9229232720355105
20187.0	0.9235641331741611
20191.0	0.9253389404971127
20192.0	0.9288394317416541
20193.0	0.9324835052206777
20194.0	0.9281978273652935
20195.0	0.9268223859539113
20196.0	0.9266363208287552
20197.0	0.9329272102467979
20199.0	0.9309554551323435
20200.0	0.9247239986001081
20201.0	0.9255978742249779
20202.0	0.9263254834890146
20203.0	0.9335605293052102
20205.0	0.9308261242818464
20207.0	0.9283735774071175
20208.0	0.9199698795180723
20209.0	0.9271604183230383
20213.0	0.9175611850579648
20214.0	0.9200626959247649
20215.0	0.924593722676154
20216.0	0.9219486333647502
20217.0	0.9259840618208163
20219.0	0.9293259481219165
20220.0	0.9266284680337756
20221.0	0.923580522536656
20222.0	0.924508579890247
20223.0	0.9224874649175365
20224.0	0.9219117961892528
20225.0	0.9274224931897782
20226.0	0.9322127937336815
20227.0	0.9248814002944544
20228.0	0.9246682279469165
20229.0	0.9299301948589009
20230.0	0.9213493362429532
20231.0	0.9285779108812052
20232.0	0.923125
20234.0	0.920598585534183
20235.0	0.9293447101278203
20238.0	0.9497164461247637
20239.0	0.9363683627568435
20240.0	0.9304053663331984
20241.0	0.9242832250910819
20242.0	0.9177277662619682
20243.0	0.9116014969673506
20244.0	0.931185549639415
20245.0	0.915950492749776
20246.0	0.9273329436976427
20247.0	0.9308503492745835
20248.0	0.9176913015042512
20249.0	0.9312452755776119
20251.0	0.9385085529012783
20252.0	0.9217206161216275
20253.0	0.92582971596541
20254.0	0.9234212352532963
20255.0	0.9241563648513198
20256.0	0.922971114167813
20257.0	0.9185609212234166
20258.0	0.9208338745291597
20260.0	0.928477647213287
20263.0	0.919215841063088
20264.0	0.9242854755139562
20265.0	0.9198970782408504
20266.0	0.9273233284013246
20267.0	0.9230904487269658
20270.0	0.9446852351854483
20271.0	0.9374019454032005
20272.0	0.9417120829456334
20273.0	0.9341749323715058
20274.0	0.9384635570425769
20275.0	0.9334582292533999
20282.0	0.923229995810641
20288.0	0.9285666532958952
20289.0	0.9229189485213581
20290.0	0.9314102349834542
20291.0	0.9306443024494143
20292.0	0.9375172413793104
20293.0	0.919984500629662
20294.0	0.9220655574194133
20297.0	0.9292113479028098
20298.0	0.9291162412285162
20299.0	0.9275535659365068
20300.0	0.9316323749829677
20302.0	0.9263821722650634
20303.0	0.9254041885531074
20304.0	0.9248418533082579
20308.0	0.9215478670719628
20309.0	0.9251115506693041
20312.0	0.9311884669479606
20315.0	0.9280276114100091
20316.0	0.9192133131618759
20317.0	0.9222106722106722
20321.0	0.9322852841287069
20322.0	0.9237795275590551
20324.0	0.9256120866837342
20325.0	0.9211782305171677
20326.0	0.9260913919864917
20327.0	0.9313773717498243
20330.0	0.9255105986571519
20332.0	0.9307119399483932
20333.0	0.9284027204689679
20334.0	0.9316234350945479
20335.0	0.9322981555197666
20336.0	0.9225121571369546
20339.0	0.9293947219247969
20340.0	0.9256401052883465
20341.0	0.9253501928598359
20342.0	0.9357779220012981
20344.0	0.9363672860747878
20345.0	0.9301563790697012
20346.0	0.9338557007635334
20349.0	0.9335809746840554
20350.0	0.9252529485721128
20351.0	0.9289878423905082
20352.0	0.9300229671192255
20359.0	0.9270219188129425
20360.0	0.9301847470992453
20361.0	0.9227635022602902
20363.0	0.9263811454637608
20364.0	0.9320372594203369
20365.0	0.9309841331646063
20367.0	0.9306421683448423
20369.0	0.9253354671919242
20370.0	0.9272309348540836
20374.0	0.9212219598583234
20375.0	0.9205941611029905
20378.0	0.931374269005848
20379.0	0.9290962202354608
20381.0	0.926147193536457
20382.0	0.9243718316067886
20383.0	0.9296917407079394
20384.0	0.926754859611231
20385.0	0.9266668508745268
20386.0	0.9356232811359937
20388.0	0.9312513733245441
20389.0	0.9308840235464215
20390.0	0.9353732894995644
20391.0	0.9236552428506581
20392.0	0.9303920448051206
20393.0	0.9338323868525211
20394.0	0.9239616249608563
20395.0	0.9261214465177992
20396.0	0.9339810303571944
20397.0	0.9248692884746533
20398.0	0.9240153062692408
20399.0	0.9249853886616014
20400.0	0.9332822303608438
20401.0	0.9296318648159324
20403.0	0.9293334119172512
20404.0	0.921671627852682
20407.0	0.9287424799953273
20408.0	0.9328893297435171
20409.0	0.9299225773517484
20410.0	0.9292122830440588
20412.0	0.9281038499944525
20413.0	0.9222505195983725
20414.0	0.9231955230698949
20415.0	0.9246844047387842
20416.0	0.929812426252187
20417.0	0.9302003018806347
20418.0	0.929659847621333
20419.0	0.9305331636260783
20420.0	0.9229114174900207
20421.0	0.9235964542000844
20422.0	0.9296281487405038
20423.0	0.9255670940418866
20424.0	0.9278767993851793
20425.0	0.9325733026197635
20426.0	0.924999246375064
20427.0	0.926142005958292
20432.0	0.9266861330585137
20433.0	0.9319810075014751
20434.0	0.9264466816872486
20435.0	0.9187256176853056
20436.0	0.9283798979327048
20437.0	0.9197924111998508
20438.0	0.9298418647466877
20439.0	0.9192724390029067
20440.0	0.9200550681949158
20441.0	0.933343711083437
20442.0	0.9301705303180774
20448.0	0.9171581455298208
20449.0	0.9303086583532325
20451.0	0.9333539317163603
20452.0	0.9274419647863631
20453.0	0.934481883368234
20454.0	0.9344878079837016
20455.0	0.9335240386178201
20456.0	0.9334932054356515
20457.0	0.9308218755780258
20458.0	0.9256139468611181
20459.0	0.9289951855878242
20460.0	0.9305288461538461
20461.0	0.930865207608918
20464.0	0.9257175869618097
20465.0	0.9284549275453233
20466.0	0.9274444030314325
20467.0	0.9253589105106212
20468.0	0.9289058795637744
20470.0	0.922898903775883
20471.0	0.9289738557954041
20472.0	0.9232212618044234
20473.0	0.9244666364049025
20474.0	0.9318242880171951
20478.0	0.9187460921957596
20479.0	0.926219117108488
20480.0	0.9194473483457181
20481.0	0.9182008660427434
20482.0	0.9227925494099246
20483.0	0.9245875653143897
20484.0	0.9289651493598862
20485.0	0.9296112862074141
20486.0	0.929298723648358
20488.0	0.926579762670252
20489.0	0.9274761587292385
20490.0	0.9534114438664714
20492.0	0.947584845660398
20493.0	0.9353470659511858
20500.0	0.9538298664889133
20502.0	0.9512175241976566
20503.0	0.9330376634418733
20504.0	0.946405660744139
20505.0	0.936424229107156
20506.0	0.9456673570637253
20507.0	0.9454263812209557
20508.0	0.9164008426120975
20509.0	0.9282683370377854
20510.0	0.9283966133086388
20512.0	0.9206374684705343
20514.0	0.9258377999298703
20515.0	0.9229375363260283
20516.0	0.9304105594751504
20517.0	0.9263457097175342
20518.0	0.9302748369158379
20519.0	0.923028864175934
20520.0	0.9277902142628718
20521.0	0.930048890560361
20522.0	0.9281203857874399
20523.0	0.9289382045682583
20524.0	0.92797266947142
20525.0	0.9221865152413341
